date,year,month,week,interest_rate_20y,usury_rate,pinel,covid_impact,seasonality,baseline_leads,spend_tv,spend_google_ads,spend_meta,spend_google_play,spend_apple_search_ads,adstock_tv,adstock_google_ads,adstock_meta,adstock_google_play,adstock_apple_search_ads,saturated_tv,saturated_google_ads,saturated_meta,saturated_google_play,saturated_apple_search_ads,leads,app_downloads
2025-09-01,2025,9,36,3.375,4.389112000805986,0.0,1.0,1.0531907330563803,754246.5942119155,617305.2111417559,149418.95899576278,57821.19763335733,15622.399873312008,8579.143654156927,688988.301242155,153919.9734400413,68666.49955777582,17614.84350627829,9864.377842212176,0.29965156902881634,0.48740653138572443,0.4693985541267039,0.4448151866581052,0.4143087596279229,889305,314735
2025-09-08,2025,9,37,3.375,4.389112000805986,0.0,1.0,1.0358973496431336,741861.8711675057,639766.2153181657,116206.09737440037,52636.56297695801,9246.357217009878,8004.731669733898,1156507.441249782,123902.09604640244,69803.18786640198,11007.841567637706,8991.169453955115,0.3992209213978603,0.46576341445020797,0.4714436481853672,0.3766662450845941,0.40088149589549277,863708,273481
2025-09-15,2025,9,38,3.375,4.389112000805986,0.0,1.0,1.0180805020382984,729102.2672289661,572285.9994632739,129535.14100472702,56230.59685525216,12327.892715226282,8646.989497071596,1439666.5804006103,135730.24580704715,73681.39382185266,13428.676871990054,9546.106442467108,0.44458941153488024,0.4748487747968156,0.47818522451241385,0.4050536187361224,0.4095419417052464,867677,273121
2025-09-22,2025,9,39,3.375,4.389112000805986,0.0,1.0,1.0,716153.8461538462,553012.8475657119,128428.06153569711,45085.153476999316,9789.227186335971,9447.846470748631,1632762.7828661697,135214.57382604945,63505.50193246248,11132.094873534978,10402.45711499534,0.4711386787820173,0.47446910488263777,0.45968112960917085,0.37824878245667265,0.4220620707653456,851302,258002
2025-09-29,2025,9,40,3.375,4.389112000805986,0.0,1.0,0.9819194979617015,703205.4250787264,617397.8133839748,140321.38371226436,50708.47571267262,12257.2755304428,10792.751636534194,1841969.900533602,147082.11240356683,66584.85119578824,13370.485017796296,11832.997348033728,0.4967260443379536,0.4828663988291607,0.4655668043076373,0.404425841478579,0.4410247750607123,823833,242990
2025-10-06,2025,10,41,3.3666666666666742,4.290986417135882,0.0,1.0,0.9641026503568664,690445.8211401867,14704.16079359976,133544.484689516,40285.4093765222,11947.045012390556,8292.51232721681,1396181.5861938014,140898.59030969432,56931.62217546926,13284.093514170185,9475.812062020183,0.43816162850827206,0.4785777496913051,0.4461436878915033,0.40348936954079995,0.40847002247262765,823912,248191
2025-10-13,2025,10,42,3.3666666666666742,4.290986417135882,0.0,1.0,0.9468092669436197,678061.0980957769,12629.692970471533,138422.32543368015,52377.40862483333,14093.635996987228,10283.270878480513,1059765.8826158226,145467.25494916487,66610.31416870064,15422.045348404246,11230.85208468253,0.38155212191293125,0.4817637794889482,0.4656143705607197,0.42521319351984477,0.4333145396608917,810955,263147
2025-10-20,2025,10,43,3.3666666666666742,4.290986417135882,0.0,1.0,0.9302915241934347,666231.8530954522,19774.003992852613,145085.34458173966,62421.24158220722,9346.77229054471,7338.15107591235,814598.4159547196,152358.7073291979,79073.82012438239,10888.976825385134,8461.236284380604,0.3303489376985315,0.48638771617266996,0.4870032376536303,0.3751380296418717,0.3921599141607033,766319,245799
2025-10-27,2025,10,44,3.3666666666666742,4.290986417135882,0.0,1.0,0.9147902879903267,655130.583168457,5880.459593372951,141673.02869366732,61052.617217754436,11160.03248743921,11122.403769320885,616829.2715594127,149290.9640601272,80821.07224885003,12248.930169977724,11968.527397758946,0.28029580044774105,0.48435541239755103,0.48973373720735397,0.391830526419456,0.4427099526030175,790559,284731
2025-11-03,2025,11,45,3.358333333333326,4.282653083802533,0.0,1.0,0.9005316012638808,644919.16982821,526509.9748482894,129611.05007892195,41778.589625860426,10016.437669016193,8839.386353789234,989131.928517849,137075.5982819283,61983.85768807294,11241.330686013966,10036.23909356513,0.367816693920011,0.47583269110270754,0.4566707814902198,0.37962764223302775,0.41682573099582115,764142,238576
2025-11-10,2025,11,46,3.358333333333326,4.282653083802533,0.0,1.0,0.8877233877743348,635746.5184753122,555888.0968742159,103466.1343039674,40860.90227397413,15664.358477552938,9115.159606794441,1297737.0432626025,110319.91421806382,56356.86669599236,16788.491546154335,10118.783516150954,0.4229249572846915,0.45422754323756265,0.4448903927814266,0.43770753592453127,0.4180208679636028,745105,246247
2025-11-17,2025,11,47,3.358333333333326,4.282653083802533,0.0,1.0,0.8765524201159516,627746.3870215007,564040.5010238225,116565.93477826445,49324.3189564201,11394.623205904945,8465.116600393694,1537343.2834707743,122081.93048916764,63413.53563041819,13073.47236052038,9476.99495200879,0.4584066305470059,0.4642907234967207,0.4595011612595155,0.4011835124049669,0.4084881188642915,741233,247569
2025-11-24,2025,11,48,3.358333333333326,4.282653083802533,0.0,1.0,0.8671815961520186,621035.4353980995,535721.9709538736,99291.26131877088,48599.13957707514,10660.578698949796,9042.720510477036,1688729.4335569544,105395.35784322926,64452.52348467969,11967.925935001833,9990.420005677915,0.4782820985574885,0.44970313561979763,0.46151993050528384,0.3885172470845696,0.4161585043556515,738252,237845
2025-12-01,2025,12,49,3.35,4.274319750469207,0.0,1.0,0.7909677585094128,566454.6024402026,17981.048014711963,96301.79615456343,46243.362946318295,11265.330408795977,11308.146579354476,1284528.1231824278,101571.56404672489,62356.49381748822,12462.12300229616,12307.188579922267,0.42080405299381163,0.44604781723197917,0.45741447934594937,0.394300424341923,0.44684432852755374,688457,230963
2025-12-08,2025,12,50,3.35,4.274319750469207,0.0,1.0,0.7860100291952049,562904.105523643,14091.1624059187,124441.20012845012,45889.68942263461,9549.470889481294,9601.558368699067,977487.2547927395,129519.77833078636,61478.81287700667,10795.68318971091,10832.277226691294,0.36547917910124167,0.4701793794459009,0.45565596999137054,0.3739286081606219,0.42799869611306185,671533,189772
2025-12-15,2025,12,51,3.35,4.274319750469207,0.0,1.0,0.7830061753744686,560752.8840566387,22161.707653064834,116214.87576088983,51457.20939013455,16317.862029954682,7505.312819835724,755277.1487476195,122690.86467742914,66826.91260938621,17397.430348925773,8588.540542504854,0.3162895964294155,0.46478577227097506,0.46601827999001316,0.4429757325511605,0.39429779266548026,684307,214356
2025-12-22,2025,12,52,3.35,4.274319750469207,0.0,1.0,0.782,560032.3076923077,9407.77348841691,116591.9848012524,43008.28932499878,15960.8834880771,10982.619663584708,575865.6350491316,122726.52803512386,59715.01747734533,17700.626522969676,11841.473717835193,0.26866526194573237,0.46481469166137757,0.4520483480479481,0.4455351413483649,0.44113069492599266,686124,191973
2025-12-29,2025,12,1,3.35,4.274319750469207,0.0,1.0,0.7830061753744686,560752.8840566387,11846.518792971885,101534.03999872289,50656.87816554793,11412.188586162496,10582.029098308285,443745.74507982057,107670.36640047908,65585.63253488427,13182.251238459463,11766.176470091805,0.2274204866896986,0.45181800175835124,0.46368621200702703,0.4023784732074883,0.4401873115449524,696615,216515
